date,region,category,product_name,internal_price,competitor_price,units_sold,inventory_level,revenue,price_index
2026-02-12,West,Lifestyle,Aether Gym Pant,76.06,72.64,86,104,6541.0,1.05
2026-02-12,West,Lifestyle,Affirm Water Bottle,10.41,7.81,39,143,406.0,1.33
2026-02-12,West,Lifestyle,Aim Analog Watch,41.86,44.2,13,31,544.0,0.95
2026-02-12,West,Lifestyle,Ajax Full-Zip Sweatshirt,71.67,70.91,77,80,5519.0,1.01
2026-02-12,West,Lifestyle,Ana Running Short,39.72,39.87,16,157,636.0,1.0
2026-02-12,West,Lifestyle,Angel Light Running Short,43.38,42.93,55,155,2386.0,1.01
2026-02-12,West,Lifestyle,Antonia Racer Tank,37.7,32.65,84,123,3167.0,1.15
2026-02-12,West,Lifestyle,Apollo Running Short,27.71,32.06,26,10,720.0,0.86
2026-02-12,West,Lifestyle,Arcadio Gym Short,19.44,19.63,20,101,389.0,0.99
2026-02-12,West,Lifestyle,Argus All-Weather Tank,22.59,22.87,27,173,610.0,0.99
2026-02-12,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,34.94,40.97,46,115,1607.0,0.85
2026-02-12,West,Lifestyle,Artemis Running Short,46.01,45.61,75,61,3451.0,1.01
2026-02-12,East,Apparel,Abominable Hoodie,65.04,69.27,22,171,1431.0,0.94
2026-02-12,East,Lifestyle,Adrienne Trek Jacket,60.32,55.66,99,77,5972.0,1.08
2026-02-12,East,Lifestyle,Aeon Capri,52.52,46.57,29,161,1523.0,1.13
2026-02-12,East,Apparel,Aero Daily Fitness Tee,21.57,22.13,35,117,755.0,0.97
2026-02-12,East,Lifestyle,Aether Gym Pant,74.66,74.12,67,183,5002.0,1.01
2026-02-12,East,Lifestyle,Affirm Water Bottle,6.92,8.85,31,128,215.0,0.78
2026-02-12,East,Lifestyle,Aim Analog Watch,48.36,46.73,83,160,4014.0,1.03
2026-02-12,East,Lifestyle,Ajax Full-Zip Sweatshirt,68.16,68.71,53,138,3612.0,0.99
2026-02-12,East,Lifestyle,Ana Running Short,40.73,41.56,67,197,2729.0,0.98
2026-02-12,East,Lifestyle,Angel Light Running Short,37.46,42.3,41,20,1536.0,0.89
2026-02-12,East,Lifestyle,Antonia Racer Tank,38.11,35.47,25,97,953.0,1.07
2026-02-12,East,Lifestyle,Apollo Running Short,33.29,33.52,58,112,1931.0,0.99
2026-02-12,East,Lifestyle,Arcadio Gym Short,15.27,18.23,59,177,901.0,0.84
2026-02-12,East,Lifestyle,Argus All-Weather Tank,25.31,21.61,32,164,810.0,1.17
2026-02-12,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.27,37.43,57,79,2352.0,1.1
2026-02-12,East,Lifestyle,Artemis Running Short,41.12,43.08,85,190,3495.0,0.95
2026-02-12,Central,Apparel,Abominable Hoodie,66.99,70.77,57,94,3818.0,0.95
2026-02-12,Central,Lifestyle,Adrienne Trek Jacket,52.69,55.78,37,176,1950.0,0.94
2026-02-12,Central,Lifestyle,Aeon Capri,44.06,49.78,48,75,2115.0,0.89
2026-02-12,Central,Apparel,Aero Daily Fitness Tee,28.34,24.51,45,126,1275.0,1.16
2026-02-12,Central,Lifestyle,Aether Gym Pant,69.68,74.81,91,16,6341.0,0.93
2026-02-12,Central,Lifestyle,Affirm Water Bottle,6.07,5.67,35,13,212.0,1.07
2026-02-12,Central,Lifestyle,Aim Analog Watch,50.0,46.29,62,137,3100.0,1.08
2026-02-12,Central,Lifestyle,Ajax Full-Zip Sweatshirt,71.14,68.01,90,98,6403.0,1.05
2026-02-12,Central,Lifestyle,Ana Running Short,43.7,39.94,57,35,2491.0,1.09
2026-02-12,Central,Lifestyle,Angel Light Running Short,40.36,41.73,12,117,484.0,0.97
2026-02-12,Central,Lifestyle,Antonia Racer Tank,29.66,33.43,93,57,2758.0,0.89
2026-02-12,Central,Lifestyle,Apollo Running Short,34.23,30.84,57,11,1951.0,1.11
2026-02-12,Central,Lifestyle,Arcadio Gym Short,17.2,20.11,49,175,843.0,0.86
2026-02-12,Central,Lifestyle,Argus All-Weather Tank,23.43,20.25,28,62,656.0,1.16
2026-02-12,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.35,39.82,14,86,523.0,0.94
2026-02-12,Central,Lifestyle,Artemis Running Short,48.33,44.94,85,131,4108.0,1.08
2026-02-12,South,Apparel,Abominable Hoodie,66.88,70.49,25,156,1672.0,0.95
2026-02-12,South,Lifestyle,Adrienne Trek Jacket,57.26,56.04,62,71,3550.0,1.02
2026-02-12,South,Lifestyle,Aeon Capri,48.17,46.79,64,27,3083.0,1.03
2026-02-12,South,Apparel,Aero Daily Fitness Tee,21.4,24.32,82,137,1755.0,0.88
2026-02-12,South,Lifestyle,Aether Gym Pant,77.43,72.01,47,71,3639.0,1.08
2026-02-12,South,Lifestyle,Affirm Water Bottle,11.04,8.51,29,121,320.0,1.3
2026-02-12,South,Lifestyle,Aim Analog Watch,40.45,45.18,13,24,526.0,0.9
2026-02-12,South,Lifestyle,Ajax Full-Zip Sweatshirt,72.64,69.0,89,60,6465.0,1.05
2026-02-12,South,Lifestyle,Ana Running Short,41.37,39.55,52,53,2151.0,1.05
2026-02-12,South,Lifestyle,Angel Light Running Short,45.19,40.24,86,144,3886.0,1.12
2026-02-12,South,Lifestyle,Antonia Racer Tank,35.86,32.54,37,154,1327.0,1.1
2026-02-12,South,Lifestyle,Apollo Running Short,30.49,33.96,33,75,1006.0,0.9
2026-02-12,South,Lifestyle,Arcadio Gym Short,19.35,18.34,89,71,1722.0,1.06
2026-02-12,South,Lifestyle,Argus All-Weather Tank,23.31,23.78,56,111,1305.0,0.98
2026-02-12,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,38.21,38.29,16,152,611.0,1.0
2026-02-12,South,Lifestyle,Artemis Running Short,44.83,45.85,74,106,3317.0,0.98
2026-02-11,West,Apparel,Abominable Hoodie,68.65,68.48,58,34,3982.0,1.0
2026-02-11,West,Lifestyle,Adrienne Trek Jacket,59.95,55.58,71,120,4256.0,1.08
2026-02-11,West,Lifestyle,Aeon Capri,47.76,49.28,91,136,4346.0,0.97
2026-02-11,West,Apparel,Aero Daily Fitness Tee,20.32,25.26,47,157,955.0,0.8
2026-02-11,West,Lifestyle,Aether Gym Pant,75.96,72.91,15,156,1139.0,1.04
2026-02-11,West,Lifestyle,Affirm Water Bottle,5.0,8.85,38,63,190.0,0.56
2026-02-11,West,Lifestyle,Aim Analog Watch,42.11,43.47,84,83,3537.0,0.97
2026-02-11,West,Lifestyle,Ajax Full-Zip Sweatshirt,65.97,69.67,62,5,4090.0,0.95
2026-02-11,West,Lifestyle,Ana Running Short,38.67,41.97,25,196,967.0,0.92
2026-02-11,West,Lifestyle,Angel Light Running Short,39.57,40.28,31,117,1227.0,0.98
2026-02-11,West,Lifestyle,Antonia Racer Tank,29.15,34.18,38,0,1108.0,0.85
2026-02-11,West,Lifestyle,Apollo Running Short,33.34,32.5,88,191,2934.0,1.03
2026-02-11,West,Lifestyle,Arcadio Gym Short,16.2,19.26,47,0,761.0,0.84
2026-02-11,West,Lifestyle,Argus All-Weather Tank,23.89,23.82,94,153,2246.0,1.0
2026-02-11,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,38.73,37.25,58,70,2246.0,1.04
2026-02-11,West,Lifestyle,Artemis Running Short,41.18,46.98,58,183,2388.0,0.88
2026-02-11,East,Apparel,Abominable Hoodie,72.62,69.54,38,181,2760.0,1.04
2026-02-11,East,Lifestyle,Adrienne Trek Jacket,52.32,55.75,96,57,5023.0,0.94
2026-02-11,East,Lifestyle,Aeon Capri,43.18,47.13,52,85,2245.0,0.92
2026-02-11,East,Apparel,Aero Daily Fitness Tee,19.49,24.18,72,73,1403.0,0.81
2026-02-11,East,Lifestyle,Aether Gym Pant,74.55,74.43,16,123,1193.0,1.0
2026-02-11,East,Lifestyle,Affirm Water Bottle,9.19,5.71,72,70,662.0,1.61
2026-02-11,East,Lifestyle,Aim Analog Watch,49.96,45.71,67,2,3347.0,1.09
2026-02-11,East,Lifestyle,Ajax Full-Zip Sweatshirt,67.06,67.89,72,54,4828.0,0.99
2026-02-11,East,Lifestyle,Ana Running Short,38.73,38.04,84,71,3253.0,1.02
2026-02-11,East,Lifestyle,Angel Light Running Short,37.77,41.49,51,53,1926.0,0.91
2026-02-11,East,Lifestyle,Antonia Racer Tank,29.6,34.94,68,192,2013.0,0.85
2026-02-11,East,Lifestyle,Apollo Running Short,33.52,31.76,58,165,1944.0,1.06
2026-02-11,East,Lifestyle,Arcadio Gym Short,16.43,20.43,22,64,361.0,0.8
2026-02-11,East,Lifestyle,Argus All-Weather Tank,25.19,21.26,51,176,1285.0,1.18
2026-02-11,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,39.92,39.79,61,18,2435.0,1.0
2026-02-11,East,Lifestyle,Artemis Running Short,49.23,45.34,70,52,3446.0,1.09
2026-02-11,Central,Apparel,Abominable Hoodie,68.28,70.45,33,114,2253.0,0.97
2026-02-11,Central,Lifestyle,Adrienne Trek Jacket,57.77,56.21,60,46,3466.0,1.03
2026-02-11,Central,Lifestyle,Aeon Capri,47.87,46.6,37,96,1771.0,1.03
2026-02-11,Central,Apparel,Aero Daily Fitness Tee,22.13,23.41,46,93,1018.0,0.95
2026-02-11,Central,Lifestyle,Aether Gym Pant,71.01,75.62,16,87,1136.0,0.94
2026-02-11,Central,Lifestyle,Affirm Water Bottle,11.74,6.38,51,136,599.0,1.84
2026-02-11,Central,Lifestyle,Aim Analog Watch,47.37,44.43,76,156,3600.0,1.07
2026-02-11,Central,Lifestyle,Ajax Full-Zip Sweatshirt,64.51,69.05,23,189,1484.0,0.93
2026-02-11,Central,Lifestyle,Ana Running Short,37.29,39.49,32,150,1193.0,0.94
2026-02-11,Central,Lifestyle,Angel Light Running Short,44.5,43.03,24,168,1068.0,1.03
2026-02-11,Central,Lifestyle,Antonia Racer Tank,36.66,35.71,62,39,2273.0,1.03
2026-02-11,Central,Lifestyle,Apollo Running Short,28.72,33.02,13,21,373.0,0.87
2026-02-11,Central,Lifestyle,Arcadio Gym Short,22.92,20.13,99,39,2269.0,1.14
2026-02-11,Central,Lifestyle,Argus All-Weather Tank,25.43,23.39,85,166,2162.0,1.09
2026-02-11,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.05,37.59,17,139,630.0,0.99
2026-02-11,Central,Lifestyle,Artemis Running Short,47.68,44.28,29,113,1383.0,1.08
2026-02-11,South,Apparel,Abominable Hoodie,69.09,69.09,58,198,4007.0,1.0
2026-02-11,South,Lifestyle,Adrienne Trek Jacket,52.71,56.26,21,195,1107.0,0.94
2026-02-11,South,Lifestyle,Aeon Capri,50.17,48.99,63,178,3161.0,1.02
2026-02-11,South,Apparel,Aero Daily Fitness Tee,25.89,25.23,82,137,2123.0,1.03
2026-02-11,South,Lifestyle,Aether Gym Pant,70.3,72.91,95,91,6679.0,0.96
2026-02-11,South,Lifestyle,Affirm Water Bottle,10.3,6.28,42,6,433.0,1.64
2026-02-11,South,Lifestyle,Aim Analog Watch,47.94,45.08,58,58,2781.0,1.06
2026-02-11,South,Lifestyle,Ajax Full-Zip Sweatshirt,68.03,67.02,77,193,5238.0,1.02
2026-02-11,South,Lifestyle,Ana Running Short,37.14,39.95,47,118,1746.0,0.93
2026-02-11,South,Lifestyle,Angel Light Running Short,45.66,43.82,95,182,4338.0,1.04
2026-02-11,South,Lifestyle,Antonia Racer Tank,31.94,35.41,21,66,671.0,0.9
2026-02-11,South,Lifestyle,Apollo Running Short,30.42,31.56,99,12,3012.0,0.96
2026-02-11,South,Lifestyle,Arcadio Gym Short,15.2,20.0,37,130,562.0,0.76
2026-02-11,South,Lifestyle,Argus All-Weather Tank,25.1,22.61,12,75,301.0,1.11
2026-02-11,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,34.9,40.52,55,163,1920.0,0.86
2026-02-11,South,Lifestyle,Artemis Running Short,45.53,46.96,94,22,4280.0,0.97
2026-02-10,West,Apparel,Abominable Hoodie,70.33,69.65,41,85,2884.0,1.01
2026-02-10,West,Lifestyle,Adrienne Trek Jacket,53.61,58.99,65,178,3485.0,0.91
2026-02-10,West,Lifestyle,Aeon Capri,43.0,49.49,17,122,731.0,0.87
2026-02-10,West,Apparel,Aero Daily Fitness Tee,23.79,24.54,92,141,2189.0,0.97
2026-02-10,West,Lifestyle,Aether Gym Pant,73.92,75.93,12,163,887.0,0.97
2026-02-10,West,Lifestyle,Affirm Water Bottle,5.0,6.91,17,3,85.0,0.72
2026-02-10,West,Lifestyle,Aim Analog Watch,43.64,44.94,16,192,698.0,0.97
2026-02-10,West,Lifestyle,Ajax Full-Zip Sweatshirt,69.0,70.65,83,153,5727.0,0.98
2026-02-10,West,Lifestyle,Ana Running Short,36.65,40.95,93,112,3408.0,0.89
2026-02-10,West,Lifestyle,Angel Light Running Short,41.01,40.15,30,23,1230.0,1.02
2026-02-10,West,Lifestyle,Antonia Racer Tank,31.66,35.48,24,29,760.0,0.89
2026-02-10,West,Lifestyle,Apollo Running Short,31.44,32.01,95,154,2987.0,0.98
2026-02-10,West,Lifestyle,Arcadio Gym Short,22.69,21.04,32,87,726.0,1.08
2026-02-10,West,Lifestyle,Argus All-Weather Tank,23.4,20.76,83,121,1942.0,1.13
2026-02-10,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,42.75,37.29,45,59,1924.0,1.15
2026-02-10,West,Lifestyle,Artemis Running Short,45.51,46.46,84,173,3823.0,0.98
2026-02-10,East,Apparel,Abominable Hoodie,65.76,69.45,68,158,4472.0,0.95
2026-02-10,East,Lifestyle,Adrienne Trek Jacket,52.71,57.08,34,160,1792.0,0.92
2026-02-10,East,Lifestyle,Aeon Capri,48.38,47.21,26,153,1258.0,1.02
2026-02-10,East,Apparel,Aero Daily Fitness Tee,22.93,23.87,88,140,2018.0,0.96
2026-02-10,East,Lifestyle,Aether Gym Pant,76.71,73.15,45,30,3452.0,1.05
2026-02-10,East,Lifestyle,Affirm Water Bottle,8.92,6.29,19,167,169.0,1.42
2026-02-10,East,Lifestyle,Aim Analog Watch,42.19,45.91,38,100,1603.0,0.92
2026-02-10,East,Lifestyle,Ajax Full-Zip Sweatshirt,65.15,68.6,50,113,3258.0,0.95
2026-02-10,East,Lifestyle,Ana Running Short,42.91,39.6,61,143,2618.0,1.08
2026-02-10,East,Lifestyle,Angel Light Running Short,41.96,40.54,93,90,3902.0,1.04
2026-02-10,East,Lifestyle,Antonia Racer Tank,38.3,34.17,55,134,2107.0,1.12
2026-02-10,East,Lifestyle,Apollo Running Short,30.41,33.81,56,112,1703.0,0.9
2026-02-10,East,Lifestyle,Arcadio Gym Short,24.81,21.41,68,104,1687.0,1.16
2026-02-10,East,Lifestyle,Argus All-Weather Tank,17.21,22.03,99,73,1704.0,0.78
2026-02-10,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,35.48,39.67,12,187,426.0,0.89
2026-02-10,East,Lifestyle,Artemis Running Short,48.4,46.33,18,161,871.0,1.04
2026-02-10,Central,Apparel,Abominable Hoodie,73.45,67.33,64,22,4701.0,1.09
2026-02-10,Central,Lifestyle,Adrienne Trek Jacket,55.96,58.79,35,134,1959.0,0.95
2026-02-10,Central,Lifestyle,Aeon Capri,44.04,49.8,41,179,1806.0,0.88
2026-02-10,Central,Apparel,Aero Daily Fitness Tee,22.96,24.58,6,183,138.0,0.93
2026-02-10,Central,Lifestyle,Aether Gym Pant,76.92,74.67,87,38,6692.0,1.03
2026-02-10,Central,Lifestyle,Affirm Water Bottle,9.27,7.05,95,179,881.0,1.31
2026-02-10,Central,Lifestyle,Aim Analog Watch,49.76,43.53,66,26,3284.0,1.14
2026-02-10,Central,Lifestyle,Ajax Full-Zip Sweatshirt,73.93,68.56,69,88,5101.0,1.08
2026-02-10,Central,Lifestyle,Ana Running Short,41.18,41.76,55,87,2265.0,0.99
2026-02-10,Central,Lifestyle,Angel Light Running Short,38.05,42.84,35,20,1332.0,0.89
2026-02-10,Central,Lifestyle,Antonia Racer Tank,34.51,32.01,14,7,483.0,1.08
2026-02-10,Central,Lifestyle,Apollo Running Short,27.53,30.88,26,151,716.0,0.89
2026-02-10,Central,Lifestyle,Arcadio Gym Short,23.19,21.49,30,17,696.0,1.08
2026-02-10,Central,Lifestyle,Argus All-Weather Tank,22.93,22.29,97,62,2224.0,1.03
2026-02-10,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,35.94,39.29,96,141,3450.0,0.91
2026-02-10,Central,Lifestyle,Artemis Running Short,40.09,44.08,41,149,1644.0,0.91
2026-02-10,South,Apparel,Abominable Hoodie,72.05,68.22,38,73,2738.0,1.06
2026-02-10,South,Lifestyle,Adrienne Trek Jacket,52.44,57.85,92,170,4824.0,0.91
2026-02-10,South,Lifestyle,Aeon Capri,47.96,46.46,95,54,4556.0,1.03
2026-02-10,South,Apparel,Aero Daily Fitness Tee,25.47,24.69,56,137,1426.0,1.03
2026-02-10,South,Lifestyle,Aether Gym Pant,74.42,72.05,75,122,5582.0,1.03
2026-02-10,South,Lifestyle,Affirm Water Bottle,6.78,8.81,42,67,285.0,0.77
2026-02-10,South,Lifestyle,Aim Analog Watch,42.87,43.36,93,98,3987.0,0.99
2026-02-10,South,Lifestyle,Ajax Full-Zip Sweatshirt,73.86,68.57,63,45,4653.0,1.08
2026-02-10,South,Lifestyle,Ana Running Short,35.95,39.09,8,187,288.0,0.92
2026-02-10,South,Lifestyle,Angel Light Running Short,40.25,43.62,69,175,2777.0,0.92
2026-02-10,South,Lifestyle,Antonia Racer Tank,33.68,33.92,95,120,3200.0,0.99
2026-02-10,South,Lifestyle,Apollo Running Short,32.06,33.98,81,25,2597.0,0.94
2026-02-10,South,Lifestyle,Arcadio Gym Short,16.39,21.53,42,32,688.0,0.76
2026-02-10,South,Lifestyle,Argus All-Weather Tank,18.27,20.63,58,76,1060.0,0.89
2026-02-10,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,34.32,39.28,60,158,2059.0,0.87
2026-02-10,South,Lifestyle,Artemis Running Short,41.05,45.84,8,32,328.0,0.9
2026-02-09,West,Apparel,Abominable Hoodie,72.66,67.09,99,16,7193.0,1.08
2026-02-09,West,Lifestyle,Adrienne Trek Jacket,52.46,56.05,40,64,2098.0,0.94
2026-02-09,West,Lifestyle,Aeon Capri,49.66,48.88,73,196,3625.0,1.02
2026-02-09,West,Apparel,Aero Daily Fitness Tee,24.86,23.69,7,125,174.0,1.05
2026-02-09,West,Lifestyle,Aether Gym Pant,75.15,75.8,69,0,5185.0,0.99
2026-02-09,West,Lifestyle,Affirm Water Bottle,5.0,5.11,35,135,175.0,0.98
2026-02-09,West,Lifestyle,Aim Analog Watch,47.17,43.85,81,83,3821.0,1.08
2026-02-09,West,Lifestyle,Ajax Full-Zip Sweatshirt,67.47,68.72,85,141,5735.0,0.98
2026-02-09,West,Lifestyle,Ana Running Short,41.48,41.81,13,115,539.0,0.99
2026-02-09,West,Lifestyle,Angel Light Running Short,37.02,43.8,91,191,3369.0,0.85
2026-02-09,West,Lifestyle,Antonia Racer Tank,38.34,33.83,58,199,2224.0,1.13
2026-02-09,West,Lifestyle,Apollo Running Short,36.12,33.48,81,171,2926.0,1.08
2026-02-09,West,Lifestyle,Arcadio Gym Short,23.2,19.92,44,46,1021.0,1.16
2026-02-09,West,Lifestyle,Argus All-Weather Tank,18.89,23.58,94,67,1776.0,0.8
2026-02-09,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.25,37.67,81,125,3341.0,1.1
2026-02-09,West,Lifestyle,Artemis Running Short,46.74,44.58,38,199,1776.0,1.05
2026-02-09,East,Apparel,Abominable Hoodie,68.8,69.43,68,165,4678.0,0.99
2026-02-09,East,Lifestyle,Adrienne Trek Jacket,58.5,58.06,51,62,2984.0,1.01
2026-02-09,East,Lifestyle,Aeon Capri,47.23,47.2,13,57,614.0,1.0
2026-02-09,East,Apparel,Aero Daily Fitness Tee,24.01,25.58,76,88,1825.0,0.94
2026-02-09,East,Lifestyle,Aether Gym Pant,77.51,75.28,9,6,698.0,1.03
2026-02-09,East,Lifestyle,Affirm Water Bottle,5.0,6.97,59,8,295.0,0.72
2026-02-09,East,Lifestyle,Aim Analog Watch,47.4,45.32,57,119,2702.0,1.05
2026-02-09,East,Lifestyle,Ajax Full-Zip Sweatshirt,72.72,70.62,58,55,4218.0,1.03
2026-02-09,East,Lifestyle,Ana Running Short,35.85,39.66,90,115,3227.0,0.9
2026-02-09,East,Lifestyle,Angel Light Running Short,45.97,41.84,64,126,2942.0,1.1
2026-02-09,East,Lifestyle,Antonia Racer Tank,37.27,33.54,97,152,3615.0,1.11
2026-02-09,East,Lifestyle,Apollo Running Short,34.12,31.88,31,47,1058.0,1.07
2026-02-09,East,Lifestyle,Arcadio Gym Short,18.36,21.95,32,127,588.0,0.84
2026-02-09,East,Lifestyle,Argus All-Weather Tank,20.91,22.8,30,147,627.0,0.92
2026-02-09,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,40.7,38.62,85,181,3460.0,1.05
2026-02-09,East,Lifestyle,Artemis Running Short,42.44,45.93,36,195,1528.0,0.92
2026-02-09,Central,Apparel,Abominable Hoodie,68.67,68.65,92,120,6318.0,1.0
2026-02-09,Central,Lifestyle,Adrienne Trek Jacket,55.94,56.72,65,105,3636.0,0.99
2026-02-09,Central,Lifestyle,Aeon Capri,48.69,48.14,47,144,2288.0,1.01
2026-02-09,Central,Apparel,Aero Daily Fitness Tee,20.38,25.23,76,112,1549.0,0.81
2026-02-09,Central,Lifestyle,Aether Gym Pant,71.74,74.09,64,60,4591.0,0.97
2026-02-09,Central,Lifestyle,Affirm Water Bottle,5.0,5.58,14,19,70.0,0.9
2026-02-09,Central,Lifestyle,Aim Analog Watch,43.88,46.39,55,88,2413.0,0.95
2026-02-09,Central,Lifestyle,Ajax Full-Zip Sweatshirt,64.76,68.38,50,14,3238.0,0.95
2026-02-09,Central,Lifestyle,Ana Running Short,37.97,41.01,26,141,987.0,0.93
2026-02-09,Central,Lifestyle,Angel Light Running Short,46.98,40.18,60,26,2819.0,1.17
2026-02-09,Central,Lifestyle,Antonia Racer Tank,30.4,32.13,74,29,2250.0,0.95
2026-02-09,Central,Lifestyle,Apollo Running Short,36.43,33.48,50,109,1822.0,1.09
2026-02-09,Central,Lifestyle,Arcadio Gym Short,20.82,20.52,26,34,541.0,1.01
2026-02-09,Central,Lifestyle,Argus All-Weather Tank,18.81,23.2,97,149,1825.0,0.81
2026-02-09,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.79,38.02,67,183,2532.0,0.99
2026-02-09,Central,Lifestyle,Artemis Running Short,44.36,45.91,52,78,2307.0,0.97
2026-02-09,South,Apparel,Abominable Hoodie,73.25,69.38,97,127,7105.0,1.06
2026-02-09,South,Lifestyle,Adrienne Trek Jacket,53.69,56.33,32,126,1718.0,0.95
2026-02-09,South,Lifestyle,Aeon Capri,48.9,48.31,34,144,1663.0,1.01
2026-02-09,South,Apparel,Aero Daily Fitness Tee,19.86,23.59,25,37,497.0,0.84
2026-02-09,South,Lifestyle,Aether Gym Pant,78.52,75.11,66,111,5182.0,1.05
2026-02-09,South,Lifestyle,Affirm Water Bottle,5.0,7.58,71,6,355.0,0.66
2026-02-09,South,Lifestyle,Aim Analog Watch,40.54,46.67,43,112,1743.0,0.87
2026-02-09,South,Lifestyle,Ajax Full-Zip Sweatshirt,68.62,70.91,46,133,3157.0,0.97
2026-02-09,South,Lifestyle,Ana Running Short,43.27,41.11,14,57,606.0,1.05
2026-02-09,South,Lifestyle,Angel Light Running Short,41.94,42.89,37,86,1552.0,0.98
2026-02-09,South,Lifestyle,Antonia Racer Tank,29.86,35.8,60,117,1792.0,0.83
2026-02-09,South,Lifestyle,Apollo Running Short,33.9,34.15,79,10,2678.0,0.99
2026-02-09,South,Lifestyle,Arcadio Gym Short,19.0,20.78,93,128,1767.0,0.91
2026-02-09,South,Lifestyle,Argus All-Weather Tank,21.48,23.94,74,188,1590.0,0.9
2026-02-09,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.07,37.98,56,0,2076.0,0.98
2026-02-09,South,Lifestyle,Artemis Running Short,41.22,44.01,75,125,3092.0,0.94
2026-02-08,West,Apparel,Abominable Hoodie,68.19,69.43,87,26,5933.0,0.98
2026-02-08,West,Lifestyle,Adrienne Trek Jacket,54.02,55.88,20,184,1080.0,0.97
2026-02-08,West,Lifestyle,Aeon Capri,50.83,49.45,73,113,3711.0,1.03
2026-02-08,West,Apparel,Aero Daily Fitness Tee,29.0,24.13,77,35,2233.0,1.2
2026-02-08,West,Lifestyle,Aether Gym Pant,74.4,75.52,68,138,5059.0,0.99
2026-02-08,West,Lifestyle,Affirm Water Bottle,8.92,8.49,48,144,428.0,1.05
2026-02-08,West,Lifestyle,Aim Analog Watch,47.0,45.11,76,3,3572.0,1.04
2026-02-08,West,Lifestyle,Ajax Full-Zip Sweatshirt,66.47,70.09,36,34,2393.0,0.95
2026-02-08,West,Lifestyle,Ana Running Short,44.5,41.91,26,148,1157.0,1.06
2026-02-08,West,Lifestyle,Angel Light Running Short,45.06,42.11,91,79,4100.0,1.07
2026-02-08,West,Lifestyle,Antonia Racer Tank,35.39,34.86,27,140,956.0,1.02
2026-02-08,West,Lifestyle,Apollo Running Short,35.86,32.05,16,182,574.0,1.12
2026-02-08,West,Lifestyle,Arcadio Gym Short,16.81,18.38,85,140,1429.0,0.91
2026-02-08,West,Lifestyle,Argus All-Weather Tank,19.91,21.01,49,186,976.0,0.95
2026-02-08,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.62,37.58,66,131,2483.0,1.0
2026-02-08,West,Lifestyle,Artemis Running Short,44.96,43.48,32,3,1439.0,1.03
2026-02-08,East,Apparel,Abominable Hoodie,67.96,67.08,86,45,5845.0,1.01
2026-02-08,East,Lifestyle,Adrienne Trek Jacket,60.39,56.46,7,93,423.0,1.07
2026-02-08,East,Lifestyle,Aeon Capri,45.17,48.85,37,29,1671.0,0.92
2026-02-08,East,Apparel,Aero Daily Fitness Tee,20.53,23.16,61,142,1252.0,0.89
2026-02-08,East,Lifestyle,Aether Gym Pant,76.04,74.26,55,22,4182.0,1.02
2026-02-08,East,Lifestyle,Affirm Water Bottle,5.0,8.41,73,190,365.0,0.59
2026-02-08,East,Lifestyle,Aim Analog Watch,46.73,44.28,83,4,3879.0,1.06
2026-02-08,East,Lifestyle,Ajax Full-Zip Sweatshirt,72.59,70.03,48,118,3484.0,1.04
2026-02-08,East,Lifestyle,Ana Running Short,40.52,39.99,83,52,3363.0,1.01
2026-02-08,East,Lifestyle,Angel Light Running Short,38.12,42.91,26,81,991.0,0.89
2026-02-08,East,Lifestyle,Antonia Racer Tank,32.81,32.68,70,113,2297.0,1.0
2026-02-08,East,Lifestyle,Apollo Running Short,31.94,31.84,72,22,2300.0,1.0
2026-02-08,East,Lifestyle,Arcadio Gym Short,24.16,21.22,74,176,1788.0,1.14
2026-02-08,East,Lifestyle,Argus All-Weather Tank,19.22,21.93,85,20,1634.0,0.88
2026-02-08,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,38.56,38.08,63,73,2429.0,1.01
2026-02-08,East,Lifestyle,Artemis Running Short,46.33,46.75,86,161,3984.0,0.99
2026-02-08,Central,Apparel,Abominable Hoodie,68.12,68.01,15,18,1022.0,1.0
2026-02-08,Central,Lifestyle,Adrienne Trek Jacket,61.59,57.63,70,109,4311.0,1.07
2026-02-08,Central,Lifestyle,Aeon Capri,45.47,49.7,50,99,2274.0,0.91
2026-02-08,Central,Apparel,Aero Daily Fitness Tee,25.11,23.84,43,103,1080.0,1.05
2026-02-08,Central,Lifestyle,Aether Gym Pant,69.62,73.96,65,111,4525.0,0.94
